	Review Text	Review Title	Star Rating	negative	neutral	positive
7975	 Bcz shervani is very costly and quite hard to gain 		5	0.241	0.498	0.261
7976	 I searched in voonik and koovs too but got the best one here itself!		5	0.0	0.663	0.337
7977	I was surprised and my office colleagues also equally surprised at the quality and the great clothes that I got from flyrobe on rent , just better than voonik and koovs! Such an great application our guys have provided		5	0.0	0.671	0.329
7979	Flyrobe is India's largest fashion rental platform		5	0.0	1.0	0.0
7980	 From brunches to official lunches , club nights to weddings , you can rent designer wear and premium brands at a fraction of their retail price and enjoy the benefits of this app		5	0.0	0.828	0.172
7982	The services and benefits are very good from flyrobe online shopping app		5	0.0	0.633	0.367
7983	 Very much impressed with all the services provided by this online app much better than koovs! And is an excellent app!		5	0.0	0.63	0.37
7984	The huge collection and wide variety of clothing and different kinds of products on rent , this onkine shopping app has something very difficult to find in koovs and voonik! They are just amazing and excellent!		5	0.063	0.702	0.235
7985	I must say that I am delighted and I tried hard to find an online fashion shopping app that works this way smoothly and provides you clothes and accessories on rental basis and the qualtiy is too awesome!		5	0.034	0.779	0.187
7986	From easy purchasing to quick delivery , everything is so good and excellent about this online shopping app! You can get clothes and many more products on rent at a reasonable cost too		5	0.0	0.72	0.28
7988	I like you these app		5	0.0	0.545	0.455
7989	Other apps like koovs , voonik , myntra have disappointed me in online shopping and provided me worst quality clothes 	Nice app	5	0.291	0.607	0.101
7990	 It's nice that this app isnt like them thank you flyrobe for clothes on rent	Nice app	5	0.222	0.631	0.147
7992	I always get clothes and many other products from this online app for rent on all the occasions , functions and parties		5	0.0	0.876	0.124
7993	 This app never leaves me disappointed and keeps me always amazed!		5	0.0	0.598	0.402
7994	Now you can rent clothes at the comfort of your home rather than wasting hours at the market! So Just get this app and start enjoying the benefits	Thanks	5	0.076	0.676	0.248
7995	 The best app you will find on the internet	Thanks	5	0.0	0.656	0.344
7997	I am using flyrobe for rented clothes from a long time , I have used this app for all the occasions and the services are very good		5	0.0	0.873	0.127
7998	 Best rental app online ever!		5	0.0	0.471	0.529
7999	Flyrobe fashion shopping app has the cool section with information about latest styles and trends , called #Flyrobe says	Sohail	5	0.0	0.881	0.119
8000	 And you can get clothes at rent at a cheaper cost	Sohail	5	0.0	1.0	0.0
8002	Saturday night it was so much chilling everyone loved whatever we were wearing that we got on rent from flyrobe 		5	0.059	0.773	0.168
8003	 Just awesome and amazing job! Such an great app that provides clothes on rent		5	0.0	0.472	0.528
8005	The delivery from flyrobe is never late and the collection is super awesome	Super	5	0.0	0.579	0.421
8006	 What else do you want ? You can take clothes and many other products on rent from an online app like flyrobe	Super	5	0.0	0.833	0.167
8008	Obviously , with a new dress also comes the need to wear new accessories		5	0.0	1.0	0.0
8009	 I didn't have anything that matched , so I ordered a some accessories from this site for rent and had a good experience		5	0.0	0.854	0.146
8011	The flyrobe online shopping app has blown everyones mind out here! My friends are crazy about this particular app that gives you a huge range of clothes and wears that too on rent and you can totally rely on this app		5	0.053	0.821	0.126
8013	My sister bought a ethnic wear from flyrobe online shopping app on rent basis and she looked very beautiful and stunning in it and all my relatives praised that product that was on rent such an amazing product		5	0.0	0.701	0.299
8015	Next time you go out , just rent that gorgeous dress for your dinner date , or get delivery for that coveted gown for your cocktail event in no time	Great	5	0.068	0.807	0.124
8016	 Be it your bridal lehenga , designer outfit for festivals or branded suits for weddings on rent , Flyrobe has got you covered!	Great	5	0.0	0.878	0.122
8017	Browse & order online		5	0.0	1.0	0.0
8018	 Schedule delivery for a later date		5	0.0	1.0	0.0
8019	 Own the dress for 4 , 6 , or 8 days		5	0.0	1.0	0.0
8020	 Flaunt your designer look		5	0.0	1.0	0.0
8021	 Free , easy pickup at your convenient time		5	0.0	0.446	0.554
8023	Using the Flyrobe app , you can rent dresses online with absolute ease and it comes with a bunch of cool features and benefits from an online shopping app that is sos profitable for you in all the terms		5	0.0	0.762	0.238
8025	All Ethnic wear rentals from Flyrobe are perfected by custom fitting and quality	Best app	5	0.0	0.764	0.236
8026	 The experts from Flyrobe will visit your place , take measurements and get the custom-tailored outfit on your requested time	Best app	5	0.0	1.0	0.0
8028	Flyrobe is the best app ever providing clothes and various products that people are in need on a rental basis that too at a cheaper price , I would thanks flyrobe for such an great effort and service to mankind!		5	0.0	0.742	0.258
8029	Online shopping would be toitally fun if we would get clothes to wear on rent! Yes absolutely , flyrobe online shopping app provides you various types of clothes with great quality that too on rent and you can give it back soon		5	0.0	0.785	0.215
8031	Everyone would be happy if they had an option on expensive clothes to not to buy but wear it by taking that particular item on a rent basis , so we have an app with such features on your google store itself called the flyrobe	Superb	5	0.0	0.947	0.053
8033	The new flyrobe app has gone crazy in the app store market and every human being is crazy about this upcoming app which provides you different kind of clothes that too on rent at a cheaper cost		5	0.124	0.876	0.0
8041	I did online payement 	Pls dnt do online payment	1	0.0	1.0	0.0
8042	it came transaction successful and the app automatically got refreshed and money was deducted from my account	Pls dnt do online payment	1	0.0	0.808	0.192
8046	no order confirmation also received	Pls dnt do online payment	1	0.355	0.645	0.0
8048	Why it is on rent only		1	0.0	1.0	0.0
8051	i have been to all the rental stores where you can rent clothes , but you don't get te branded one's 	Amazing	5	0.0	1.0	0.0
8052	 here at flyrobes you get all the branded clothes at less rate compared to the original price 	Amazing	5	0.0	0.874	0.126
8054	i have tried many other site and also shopping apps , but could not find any app or site who provided clothes on rent 		5	0.0	1.0	0.0
8055	 but when i used flyrobes i was so happy 		5	0.0	0.476	0.524
8056	 i could find all the clothes here and all branded clothes 		5	0.0	1.0	0.0
8057	 this is good compared to koovs 		5	0.0	0.633	0.367
8059	branded clothes are love 		5	0.0	0.417	0.583
8060	 and i cannot own everyone of them , flyrobes is such an app that provides all the branded clothes on rent 		5	0.0	1.0	0.0
8061	 thank you flyrobes 		5	0.0	0.444	0.556
8063	ordered an dress of asos brand , it was so beautiful and also the fitting of the dress was so perfect , i love this brand 		5	0.0	0.585	0.415
8064	 thank you flyrobes 		5	0.0	0.444	0.556
8066	highly recommended to all the fashion lovers , you get clothes on rent and also wide range of choices 		5	0.0	0.744	0.256
8067	 nice app 		5	0.0	0.263	0.737
8068	 love it 		5	0.0	0.192	0.808
8070	want some designer oufits? but cannot pay such huge amount? no problem just try flyrobes they provide clothes on rent 		5	0.342	0.561	0.097
8071	 all the designer outfits here will just blow off your mind 		5	0.0	1.0	0.0
8072	 just pay the rent and you have one 		5	0.167	0.833	0.0
8074	A big thanks to flyrobes , providing clothes on rent has reduced so much of burden 		5	0.175	0.664	0.161
8075	 great app 		5	0.0	0.196	0.804
8076	 i recommend this app to all 		5	0.0	0.615	0.385
8077	 it helped me to a greater extent with my marriage , my wedding gown was not ready and i had my marriage day after tomorrow 		5	0.086	0.813	0.102
8078	 my brother suggested me to use flyrobes as he saw the same wedding gown there , and they provided it on rent so it helped me alot 		5	0.0	1.0	0.0
8079	 thank you 		5	0.0	0.286	0.714
8081	i had earlier used koovs , and i used to shop here 		5	0.0	1.0	0.0
8082	 but the quality of the clothes was not so good , and also the fitting was not proper 		5	0.202	0.798	0.0
8083	 my friend then suggested me to use flyrobes , here they rented clothes and also the quality of those clothes was good , and also the fitting of the clothes was perfect 		5	0.0	0.734	0.266
8085	Flyrobe has various products for both the women and men shopping , with the best quality products and from the most well known brands 		5	0.0	0.761	0.239
8086	 excellent app for getting clothes on rent 		5	0.0	0.619	0.381
8088	flyrobe is also available for android and ios users , i has become more convinient to use , also it is better than koovs and voonik which i has used earlier 		5	0.0	0.9	0.1
8089	 but the best part of flyrobes is tha it provides clothes on rent 		5	0.0	0.674	0.326
8090	 be it the wedding dress or normal dress 		5	0.0	1.0	0.0
8092	my friend has been shopping on every online sites like koovs , myntra , voonik etc 	Good app	5	0.0	0.678	0.322
8093	 and her collection is good but when she saw me wearing the branded clothes which was difficult for her to find on those sites , and when she asked me about this i suggested her to use flyrobes 	Good app	5	0.083	0.867	0.05
8094	 she was so happy usong this app , she bought 2 dresses on rent and which were fabulous 	Good app	5	0.0	0.632	0.368
8095	 kudos flyrobes 	Good app	5	0.0	0.233	0.767
8097	i tried buying clothes roposo , but poor quality , had a bad experience 	like it	5	0.527	0.473	0.0
8098	 but after trying out flyrobes and looking at the quality of the clothes , i am surprised and am very happy with my experience on flyrobe 	like it	5	0.0	0.737	0.263
8100	fantastic work 		5	0.0	0.217	0.783
8101	 great collection of branded clothing and also one of the amazing feature is that they provide clothes on rent 		5	0.0	0.683	0.317
8103	Flyrobe Fashion Shopping App is such an amazing app that it also has a cool section which provides with all the information about the latest styles and trends , which is called #FlyrobeSays 		5	0.0	0.826	0.174
8104	 the best feature of flyrobes is that they provide clothes on rent 		5	0.0	0.724	0.276
8105	 which is amazing and also gives it a slight edge compared to other apps 		5	0.0	0.759	0.241
8107	want clothes on rent ? and that too online? go for flyrobes 	Super	5	0.0	0.858	0.142
8108	 the best app for renting clothes online 	Super	5	0.0	0.588	0.412
8109	 amazing app 	Super	5	0.0	0.208	0.792
8111	my friend needed some clothes on rent , she could not find it anywhere near her place , i suggested her to use flyrobes , and she was happy using the app 	Super	5	0.0	0.79	0.21
8112	 great job flyrobes 	Super	5	0.0	0.328	0.672
8113	 thank you !	Super	5	0.0	0.264	0.736
8114	Flyrobes a great women shopping app ! also for the men's no doubt:P 		5	0.141	0.577	0.282
8115	 Loved the collection of clothes available on this app which is not available on any other shoppping apps 		5	0.0	0.813	0.187
8116	 		5	0.0	0.0	0.0
8118	My mother in law wanted to rent a saree for the reception and she searched on every renting sites but did not find anything good so I told her to try the flyrobes sites and she got the beautiful saree and when the saree was delivered it looked exactly the way it was shown on the app 		5	0.051	0.862	0.087
8119	 		5	0.0	0.0	0.0
8120	 Great app ! to get all the clothes on rent 		5	0.0	0.646	0.354
8122	The huge and wide variety of clothing and different kinds of products on rent , this online shopping app has something very different than what i saw in koovs and voonik ! They are just amazing and excellent ! great app 		5	0.0	0.695	0.305
8124	they also provide us with discounts on the rented clothes , Flyrobe has a dedicated section for Coupons and Deals 		5	0.0	0.85	0.15
8125	 Get the best offers and deals always 		5	0.0	0.588	0.412
8126	 appreciayted 		5	0.0	1.0	0.0
8128	buying clothes from those online sites we had to compromise a little , but here on flyrobes you will be able to rent clothes at affordable rates without compromising on quality or brand value 	Nice	5	0.0	0.909	0.091
8130	great app 	Great app	5	0.0	0.196	0.804
8131	 i would recommend this app to all the women present out there 	Great app	5	0.0	0.8	0.2
8132	 women shopping just got easy 	Great app	5	0.0	0.58	0.42
8134	pleased to have used flyrobes 		5	0.0	0.58	0.42
8135	 i never used to buy clothes on rent , but flyrobes changed my thought and now i rent clothes and it is good to rent clothes online 		5	0.0	0.857	0.143
8137	so dam happy ! great collection From a cocktail party to a wedding , from brunches to dinners or a date , Flyrobe has the best-in-class outfits which are available on rent 		5	0.0	0.67	0.33
8138	 excellent job 		5	0.0	0.213	0.787
8140	Yes		5	0.0	0.0	1.0
8141	wooahhh 		5	0.0	1.0	0.0
8142	 flyrobes amazing collection for women shopping 		5	0.0	0.568	0.432
